Timestamp,PM2.5_Fidas200,LCS3*,PM2.5_BAM1020,LCS4*
2020-05-04T17:00:00Z,10.71833333,13.91519354,7,3.428969592
2020-05-04T18:00:00Z,9.103333333,12.40762724,4,4.592064294
2020-05-04T19:00:00Z,8.096666667,9.424353099,5,6.791233924
2020-05-04T20:00:00Z,5.39,5.878446558,7,8.658453422
2020-05-04T21:00:00Z,5.37,7.694378692,8,8.091639514
2020-05-04T22:00:00Z,6.875,11.35659866,8,8.307238326
2020-05-04T23:00:00Z,9.091666667,13.87552074,9,8.749776756
2020-05-05T00:00:00Z,6.221666667,8.866830075,6,8.331765478
2020-05-05T01:00:00Z,6.476666667,9.16738157,6,7.408268463
2020-05-05T02:00:00Z,7.043333333,10.0885719,6,6.929237746
2020-05-05T03:00:00Z,9.406666667,16.15159722,6,7.175703036
2020-05-05T04:00:00Z,11.06,19.51657176,9,8.172441073
2020-05-05T05:00:00Z,9.971666667,15.2328113,9,8.082610777
2020-05-05T06:00:00Z,5.745,5.256304962,6,6.645450021
2020-05-05T07:00:00Z,5.243333333,2.472597013,5,4.227724599
2020-05-05T08:00:00Z,11.935,2.836865425,8,2.929930208
2020-05-05T09:00:00Z,5.093333333,1.031452593,5,2.214508516
2020-05-05T10:00:00Z,5.61,1.541187929,4,2.452171474
2020-05-05T11:00:00Z,5.361666667,1.453426893,5,2.345905443
2020-05-05T12:00:00Z,5.5,1.655698049,5,2.477878673
2020-05-05T13:00:00Z,4.681666667,2.185269784,4,2.936356973
2020-05-05T14:00:00Z,5.986666667,1.912970129,0,3.032043029
2020-05-05T15:00:00Z,4.86,2.091497717,1,3.273367967
2020-05-05T16:00:00Z,5.036666667,2.599730296,2,3.035083521
2020-05-05T17:00:00Z,4.845,2.902686203,2,2.386411263
2020-05-05T18:00:00Z,4.99,3.229986781,3,2.165049428
2020-05-05T19:00:00Z,4.888333333,3.244112701,3,2.522747925
2020-05-05T20:00:00Z,5.175,3.816362748,4,3.725881917
2020-05-05T21:00:00Z,5.071666667,4.098881154,3,7.918556719
2020-05-05T22:00:00Z,5.49,5.299884929,3,13.16796864
2020-05-05T23:00:00Z,5.445,4.861079746,7,8.419123304
2020-05-06T00:00:00Z,4.233333333,3.10105019,6,6.8086912
2020-05-06T01:00:00Z,3.46,2.179559305,3,6.381591568
2020-05-06T02:00:00Z,3.528333333,2.433525319,3,6.474658714
2020-05-06T03:00:00Z,4.001666667,3.071295592,3,6.859957975
2020-05-06T04:00:00Z,3.995,3.473132941,5,8.389670139
2020-05-06T05:00:00Z,4.666666667,4.267791094,2,9.437572986
2020-05-06T06:00:00Z,5.693333333,4.637769985,1,9.826194218
2020-05-06T07:00:00Z,9.285,4.521456556,5,7.1125615
2020-05-06T08:00:00Z,15.87166667,6.007383149,9,6.104549135
2020-05-06T09:00:00Z,7.595,4.23082326,6,8.038825523
2020-05-06T10:00:00Z,16.96666667,4.586075128,6,8.331083189
2020-05-06T11:00:00Z,12.02,5.567976863,7,9.279748481
2020-05-06T12:00:00Z,9.306666667,5.162532896,9,10.39164218
2020-05-06T13:00:00Z,9.883333333,5.764838092,14,10.06336183
2020-05-06T14:00:00Z,10.56,5.880249866,10,9.380704297
2020-05-06T15:00:00Z,6.515,4.998732331,13,9.158416261
2020-05-06T16:00:00Z,6.523333333,5.299283826,9,9.060794766
2020-05-06T17:00:00Z,6.86,5.851396923,6,9.889349516
2020-05-06T18:00:00Z,7.128333333,6.220173608,10,9.621701575
2020-05-06T19:00:00Z,7.78,7.801074473,9,7.925624702
2020-05-06T20:00:00Z,12.38,15.50330764,9,8.970884744
2020-05-06T21:00:00Z,12.695,14.00145182,8,9.897286872
2020-05-06T22:00:00Z,11.43666667,11.94928621,7,10.35980644
2020-05-06T23:00:00Z,10.12,10.54541018,6,11.62166408
2020-05-07T00:00:00Z,10.55,12.2889094,5,14.38917311
2020-05-07T01:00:00Z,NA,13.50614296,7,15.34728565
2020-05-07T02:00:00Z,NA,15.90424334,13,18.25900341
2020-05-07T03:00:00Z,NA,16.13897405,19,15.24319353
2020-05-07T04:00:00Z,NA,19.49883922,10,13.46911641
2020-05-07T05:00:00Z,NA,20.8305829,11,15.09987906
2020-05-07T06:00:00Z,NA,20.8305829,12,16.85273137
2020-05-07T07:00:00Z,NA,18.2677803,15,18.03823325
2020-05-07T08:00:00Z,24.3,19.23134839,15,17.87071475
2020-05-07T09:00:00Z,19.04333333,19.76439101,12,17.28389989
2020-05-07T10:00:00Z,17.3,16.68627833,12,17.25907252
2020-05-07T11:00:00Z,23.33,14.18328547,23,14.57066065
2020-05-07T12:00:00Z,18.88,13.10911443,13,10.7238427
2020-05-07T13:00:00Z,20.58333333,13.48750876,11,10.06281508
2020-05-07T14:00:00Z,10.02333333,9.559000169,11,10.2277927
2020-05-07T15:00:00Z,9.688333333,8.873742759,10,7.793382484
2020-05-07T16:00:00Z,8.498333333,7.890338267,9,6.912010424
2020-05-07T17:00:00Z,5.903333333,4.97649152,7,7.58091217
2020-05-07T18:00:00Z,6.306666667,6.124598232,8,8.496738876
2020-05-07T19:00:00Z,7.67,8.965410965,7,13.25666667
2020-05-07T20:00:00Z,10.17166667,12.66760428,14,14.68242488
2020-05-07T21:00:00Z,14.56166667,20.76325936,19,19.64003809
2020-05-07T22:00:00Z,15.77666667,24.45944165,20,18.43820078
2020-05-07T23:00:00Z,19.22166667,31.1623411,16,23.19534998
2020-05-08T00:00:00Z,21.22166667,33.20729347,22,25.42452849
2020-05-08T01:00:00Z,17.125,24.55742144,24,26.5668782
2020-05-08T02:00:00Z,18.58166667,29.93969761,19,23.7948442
2020-05-08T03:00:00Z,21.83166667,32.30173182,23,17.21661825
2020-05-08T04:00:00Z,21.65,32.19443493,14,15.3549763
2020-05-08T05:00:00Z,16.045,23.33628071,12,14.05356928
2020-05-08T06:00:00Z,10.5,14.06997756,17,10.63584134
2020-05-08T07:00:00Z,8.111666667,5.302589893,5,5.573465971
2020-05-08T08:00:00Z,6.286666667,5.413192843,5,3.450244753
2020-05-08T09:00:00Z,8.816666667,9.747145405,4,2.545347209
2020-05-08T10:00:00Z,9.068333333,10.43961605,4,2.132447183
2020-05-08T11:00:00Z,10.545,12.74995539,3,2.496558817
2020-05-08T12:00:00Z,12.50333333,16.42479853,2,2.492862534
2020-05-08T13:00:00Z,12.60166667,15.60128743,2,2.063352652
2020-05-08T14:00:00Z,15.55166667,20.42273452,1,2.020095911
2020-05-08T15:00:00Z,16.70333333,20.37073911,3,2.647510279
2020-05-08T16:00:00Z,8.563333333,7.133850153,7,3.173496149
2020-05-08T17:00:00Z,3.863333333,2.105022534,7,2.359915551
2020-05-08T18:00:00Z,3.05,1.279407577,4,8.183172219
2020-05-08T19:00:00Z,4.268333333,3.664283692,7,13.22165631
2020-05-08T20:00:00Z,8.77,12.66189381,8,19.88105595
2020-05-08T21:00:00Z,16.84333333,27.40063858,20,20.47695254
2020-05-08T22:00:00Z,23.44666667,34.420319309999996,16,26.76307933
2020-05-08T23:00:00Z,24.11333333,35.26697287,25,23.80275203
2020-05-09T00:00:00Z,22.715,34.56578623,22,21.31997992
2020-05-09T01:00:00Z,19.295,30.98170965,14,18.63103565
2020-05-09T02:00:00Z,15.31666667,26.66879569,17,19.1708594
2020-05-09T03:00:00Z,15.4,27.977998,15,18.95668762
2020-05-09T04:00:00Z,17.96,31.51398635,15,14.79934564
2020-05-09T05:00:00Z,17.46166667,29.39269389,13,7.818575128
2020-05-09T06:00:00Z,16.03833333,26.95852733,8,7.414751864
2020-05-09T07:00:00Z,12.135,15.14505026,6,7.325395906
2020-05-09T08:00:00Z,7.505,7.687466008,5,7.975918009
2020-05-09T09:00:00Z,5.023333333,4.382000663,9,10.62304743
2020-05-09T10:00:00Z,4.58,4.018934456,8,11.29524645
2020-05-09T11:00:00Z,3.583333333,2.208412249,12,9.390432829
2020-05-09T12:00:00Z,3.386666667,2.096907644,10,8.674198824
2020-05-09T13:00:00Z,4.566666667,3.755050243,10,11.49355207
2020-05-09T14:00:00Z,4.318333333,2.852794655,15,10.55168199
2020-05-09T15:00:00Z,3.955,2.549237644,8,10.56673872
2020-05-09T16:00:00Z,4.655,3.897211101,13,15.32689647
2020-05-09T17:00:00Z,5.67,5.92923976,17,20.0755374
2020-05-09T18:00:00Z,6.423333333,6.828189283,20,23.83109376
2020-05-09T19:00:00Z,7.08,6.889201236,19,36.92422313
2020-05-09T20:00:00Z,7.05,6.947508226,34,42.08733544
2020-05-09T21:00:00Z,7.256666667,9.051068142,38,46.90070179
2020-05-09T22:00:00Z,10.07666667,14.53102355,39,52.69078133
2020-05-09T23:00:00Z,8.42,13.05501516,45,57.06529148
2020-05-10T00:00:00Z,9.968333333,16.29315697,50,52.14378498
2020-05-10T01:00:00Z,9.341666667,13.94074042,39,47.65185011
2020-05-10T02:00:00Z,8.478333333,13.51125233,38,10.22280547
2020-05-10T03:00:00Z,10.15833333,17.83859276,8,4.733031957
2020-05-10T04:00:00Z,10.15333333,12.36615113,5,2.605364978
2020-05-10T05:00:00Z,6.538333333,3.122689897,0,2.270601941
2020-05-10T06:00:00Z,5.625,1.050687889,0,1.251445603
2020-05-10T07:00:00Z,2.953333333,-0.23356865,5,1.270710566
2020-05-10T08:00:00Z,3.925,-0.561470332,3,1.286826448
2020-05-10T09:00:00Z,2.803333333,-0.47070378,-1,1.434833232
2020-05-10T10:00:00Z,2.825,0.061272367,0,1.655773486
2020-05-10T11:00:00Z,3.568333333,0.614287118,2,2.188945392
2020-05-10T12:00:00Z,3.888333333,0.580925902,4,2.362144819
2020-05-10T13:00:00Z,5.506666667,0.813853311,1,2.472499852
2020-05-10T14:00:00Z,5.921666667,0.963227404,1,2.268598605
2020-05-10T15:00:00Z,6.833333333,1.005605165,1,2.45721128
2020-05-10T16:00:00Z,5.625,1.112300946,0,2.362330059
2020-05-10T17:00:00Z,6,1.49099583,1,2.39537449
2020-05-10T18:00:00Z,5.541666667,1.310965484,0,2.221841466
2020-05-10T19:00:00Z,5.271666667,1.057600573,-1,2.069280333
2020-05-10T20:00:00Z,4.36,0.571007703,-1,2.076860925
2020-05-10T21:00:00Z,4.613333333,0.688523337,2,1.716583317
2020-05-10T22:00:00Z,4.333333333,0.297505842,3,1.570818576
2020-05-10T23:00:00Z,4.498333333,0.6106805,1,1.763078564
2020-05-11T00:00:00Z,4.765,0.815957171,0,1.822170133
2020-05-11T01:00:00Z,4.633333333,0.6509544,0,1.807721411
2020-05-11T02:00:00Z,4.383333333,0.349501251,2,1.858106699
2020-05-11T03:00:00Z,4.71,0.588740241,3,1.66010569
2020-05-11T04:00:00Z,4.523333333,0.931669497,1,1.706786177
2020-05-11T05:00:00Z,4.296666667,0.700244846,-2,1.843754027
2020-05-11T06:00:00Z,4.748333333,0.460705304,-2,2.101141618
2020-05-11T07:00:00Z,4.366666667,0.358818347,-2,1.764224308
2020-05-11T08:00:00Z,4.328333333,0.247614294,4,1.872925902
2020-05-11T09:00:00Z,5.673333333,0.809044487,4,2.017234272
2020-05-11T10:00:00Z,25.74166667,21.06110589,5,2.100592759
2020-05-11T11:00:00Z,96.7,68.73398297,4,3.519524524
2020-05-11T12:00:00Z,NA,24.67674038,3,2.294038235
2020-05-11T13:00:00Z,NA,9.666898155,0,2.166397209
2020-05-11T14:00:00Z,NA,0.867351477,-1,2.557177872
2020-05-11T15:00:00Z,NA,0.37354537,0,2.3643677
2020-05-11T16:00:00Z,NA,0.586035277,1,2.195874741
2020-05-11T17:00:00Z,NA,0.8919967,-1,2.171405077
2020-05-11T18:00:00Z,NA,1.469656673,1,3.006224402
2020-05-11T19:00:00Z,NA,2.158520701,6,2.634818143
2020-05-11T20:00:00Z,NA,3.275069505,4,5.399155103
2020-05-11T21:00:00Z,NA,8.595131523,2,8.27402926
2020-05-11T22:00:00Z,NA,17.22456606,9,7.171531705
2020-05-11T23:00:00Z,NA,19.20159379,9,5.8639926000000004
2020-05-12T00:00:00Z,13.58135593,20.51740824,5,6.345251402
2020-05-12T01:00:00Z,11.785,16.59821674,3,7.749949872
2020-05-12T02:00:00Z,9.855,14.09251892,3,9.076747637
2020-05-12T03:00:00Z,7.96,10.57636698,4,5.782435887
2020-05-12T04:00:00Z,7.5,10.71341846,3,4.685240029
2020-05-12T05:00:00Z,7.958333333,10.88924109,3,4.000642278
2020-05-12T06:00:00Z,8.495,14.78318626,3,3.393746544
2020-05-12T07:00:00Z,10.765,12.18281472,2,2.645562065
2020-05-12T08:00:00Z,33.68333333,14.77266696,1,2.17229934
2020-05-12T09:00:00Z,4.543333333,2.630987651,-2,2.840313211
2020-05-12T10:00:00Z,4.493333333,1.890729318,0,2.319011335
2020-05-12T11:00:00Z,5.335,3.235096157,0,2.431814233
2020-05-12T12:00:00Z,7.451666667,12.44730004,-1,2.709840355
2020-05-12T13:00:00Z,4.768333333,1.552909438,0,2.390320467
2020-05-12T14:00:00Z,8.013333333,5.439941926,0,2.187833952
2020-05-12T15:00:00Z,10.03166667,8.43764254,-1,2.93435127
2020-05-12T16:00:00Z,7.561666667,2.458471093,-2,2.389745584
2020-05-12T17:00:00Z,5.596666667,2.260407657,-1,2.659135687
2020-05-12T18:00:00Z,5.77,1.949637411,1,3.09285286
2020-05-12T19:00:00Z,5.896666667,2.111334116,1,11.46502511
2020-05-12T20:00:00Z,6.09,3.003370954,14,1.967398317
2020-05-12T21:00:00Z,6.59,4.038169752,7,1.137459109
2020-05-12T22:00:00Z,6.073333333,3.775187194,-2,1.524674646
2020-05-12T23:00:00Z,4.355,2.32111906,-3,1.365923941
2020-05-13T00:00:00Z,2.708333333,0.765765071,2,1.519295824
2020-05-13T01:00:00Z,2.791666667,0.193214473,-1,1.217227298
2020-05-13T02:00:00Z,3.078333333,0.36753434,-3,1.217361437
2020-05-13T03:00:00Z,2.695,-0.061953746,0,1.417720886
2020-05-13T04:00:00Z,3.055,0.331468161,-1,1.430757951
2020-05-13T05:00:00Z,3.291666667,0.453191516,-1,2.252112242
2020-05-13T06:00:00Z,3.323333333,0.543657516,-3,2.248036961
2020-05-13T07:00:00Z,3.16,0.088322001,-2,2.897118025
2020-05-13T08:00:00Z,3.045,-0.098019926,1,1.905342907
2020-05-13T09:00:00Z,2.546666667,-0.092008896,1,1.834766455
2020-05-13T10:00:00Z,2.231666667,-0.309007076,-2,2.097115735
2020-05-13T11:00:00Z,2.685,0.54636248,1,1.974190451
2020-05-13T12:00:00Z,3.581666667,1.736546401,2,2.286011167
2020-05-13T13:00:00Z,4.066666667,2.004638335,6,3.456638727
2020-05-13T14:00:00Z,NA,1.493700793,5,2.422347829
2020-05-13T15:00:00Z,NA,1.473864394,1,2.200615514
2020-05-13T16:00:00Z,NA,1.363261444,1,2.238329012
2020-05-13T17:00:00Z,NA,1.20156474,3,2.158936507
2020-05-13T18:00:00Z,NA,1.439300972,0,3.429127389
2020-05-13T19:00:00Z,NA,1.218996726,0,2.182276751
2020-05-13T20:00:00Z,NA,2.200297358,1,2.308227196
2020-05-13T21:00:00Z,NA,3.464116396,1,4.380149701
2020-05-13T22:00:00Z,NA,4.703590763,6,6.213854474
2020-05-13T23:00:00Z,NA,5.712542132,4,3.023982746
2020-05-14T00:00:00Z,7.43559322,8.420811656,3,4.013048675
2020-05-14T01:00:00Z,5.928333333,5.367509016,3,5.078830379
2020-05-14T02:00:00Z,5.323333333,5.178762677,3,4.768163687
2020-05-14T03:00:00Z,6.795,7.838042307,5,4.871003841
2020-05-14T04:00:00Z,6.24,6.567010033,4,4.542049486
2020-05-14T05:00:00Z,5.993333333,6.004077083,3,4.402536301
2020-05-14T06:00:00Z,5.58,4.067323247,4,4.113194119
2020-05-14T07:00:00Z,5.155,2.999764336,5,3.333358294
2020-05-14T08:00:00Z,4.738333333,2.293468322,3,1.838567306
2020-05-14T09:00:00Z,3.913333333,2.312703618,1,2.516232586
2020-05-14T10:00:00Z,4.341666667,2.527898488,3,3.068780646
2020-05-14T11:00:00Z,5.233333333,3.860543818,2,2.75231781
2020-05-14T12:00:00Z,5.236666667,4.165904137,3,2.963619195
2020-05-14T13:00:00Z,5.89,5.073870205,6,2.871791241
2020-05-14T14:00:00Z,4.878333333,3.147635672,3,2.880403674
2020-05-14T15:00:00Z,5.201666667,3.410317678,0,3.68420291
2020-05-14T16:00:00Z,4.415,2.200297358,1,3.837057872
2020-05-14T17:00:00Z,3.73,1.524056494,3,3.160899827
2020-05-14T18:00:00Z,3.53,1.484383697,3,2.446009155
2020-05-14T19:00:00Z,3.276666667,1.278806474,2,3.776864089
2020-05-14T20:00:00Z,3.58,1.948435205,1,4.167212856
2020-05-14T21:00:00Z,5.096666667,4.509735048,2,4.62912655
2020-05-14T22:00:00Z,8.751666667,11.79239833,4,5.187930369
2020-05-14T23:00:00Z,8.121666667,10.4498348,5,4.91525326
2020-05-15T00:00:00Z,9.391666667,13.93172387,2,3.73473639
2020-05-15T01:00:00Z,11.42,16.35326727,-1,4.388115022
2020-05-15T02:00:00Z,8.415,12.28530278,2,4.786566325
2020-05-15T03:00:00Z,8.278333333,13.21220359,3,3.908899066
2020-05-15T04:00:00Z,8.18,13.33452805,1,3.471732596
2020-05-15T05:00:00Z,8.403333333,12.55940575,1,3.158676946
2020-05-15T06:00:00Z,9.468333333,14.4501752,2,3.308522409
2020-05-15T07:00:00Z,10.16333333,13.76281393,3,2.703912674
2020-05-15T08:00:00Z,7.458333333,6.746739827,3,2.520154565
2020-05-15T09:00:00Z,3.418333333,0.713469111,1,2.631592411
2020-05-15T10:00:00Z,3.636666667,0.771174998,0,2.089612278
2020-05-15T11:00:00Z,3.511666667,0.683714513,3,2.001112002
2020-05-15T12:00:00Z,3.388333333,0.705955324,1,2.338125362
2020-05-15T13:00:00Z,3.265,0.516006779,-3,2.383166369
2020-05-15T14:00:00Z,2.878333333,0.028512254,-2,2.330047194
2020-05-15T15:00:00Z,2.346666667,-0.065560364,-2,2.562018811
2020-05-15T16:00:00Z,2.52,0.446579384,-3,2.750407921
2020-05-15T17:00:00Z,3.058333333,1.163695251,-2,3.140708663
2020-05-15T18:00:00Z,3.36,1.361157584,0,3.169556711
2020-05-15T19:00:00Z,3.316666667,1.699278016,7,3.064931242
2020-05-15T20:00:00Z,3.903333333,2.393251418,5,3.036603767
2020-05-15T21:00:00Z,5.25,5.416498909,6,2.86766486
2020-05-15T22:00:00Z,6.485,7.288634173,4,2.882298822
2020-05-15T23:00:00Z,6.005,7.710307921,3,2.766523804
2020-05-16T00:00:00Z,6.446666667,10.14627779,3,3.248275632
2020-05-16T01:00:00Z,8.406666667,14.7822846,3,3.913063536
2020-05-16T02:00:00Z,9.725,17.70214238,5,4.852511776
2020-05-16T03:00:00Z,9.79,19.67255798,5,4.245665439
2020-05-16T04:00:00Z,8.603333333,17.89750085,6,4.196372429
2020-05-16T05:00:00Z,7.86,15.81558065,6,3.847214136
2020-05-16T06:00:00Z,7.285,11.94868511,4,4.049570344
2020-05-16T07:00:00Z,6.275,7.489402572,3,3.734958678
2020-05-16T08:00:00Z,5.113333333,4.293337971,2,3.07223846
2020-05-16T09:00:00Z,5.771666667,5.421608285,0,3.016968324
2020-05-16T10:00:00Z,5.391666667,5.772652431,0,2.787372888
2020-05-16T11:00:00Z,3.615,2.529701797,-2,2.477549358
2020-05-16T12:00:00Z,2.465,0.627511384,-2,2.287678328
2020-05-16T13:00:00Z,1.666666667,-0.50286279,1,2.549141435
2020-05-16T14:00:00Z,1.591666667,-0.472807641,1,2.312340802
2020-05-16T15:00:00Z,1.661666667,-0.369718478,-1,1.701764114
2020-05-16T16:00:00Z,1.523333333,-0.519393122,-2,1.757891843
2020-05-16T17:00:00Z,1.525,-0.409391275,-2,2.075208014
2020-05-16T18:00:00Z,1.546666667,-0.044822311,3,2.902746472
2020-05-16T19:00:00Z,3.073333333,2.20059791,3,3.296565792
2020-05-16T20:00:00Z,3.951666667,3.839505214,4,4.328385404
2020-05-16T21:00:00Z,4.623333333,4.381700111,3,5.282453884
2020-05-16T22:00:00Z,5.388333333,6.700755449,5,5.203490531
2020-05-16T23:00:00Z,7.363333333,10.26800115,7,4.522407183
2020-05-17T00:00:00Z,10.04333333,13.88844446,5,3.85887787
2020-05-17T01:00:00Z,8.046666667,10.5607383,3,3.631224261
2020-05-17T02:00:00Z,8.473333333,11.34998653,4,3.907454193
2020-05-17T03:00:00Z,9.303333333,12.95733593,5,4.262864264
2020-05-17T04:00:00Z,8.081666667,10.7912613,3,4.258613079
2020-05-17T05:00:00Z,6.915,9.125604912,2,4.338738973
2020-05-17T06:00:00Z,6.146666667,7.842250028,4,6.361003665
2020-05-17T07:00:00Z,5.978333333,7.287131416,5,6.603400535
2020-05-17T08:00:00Z,5.825,6.843517409,3,6.631627283
2020-05-17T09:00:00Z,5.976666667,6.308235196,2,7.090211332
2020-05-17T10:00:00Z,5.278333333,4.834030111,2,5.475288755
2020-05-17T11:00:00Z,5.855,6.372252664,3,4.080331588
2020-05-17T12:00:00Z,6.645,7.294945755,3,4.228565868
2020-05-17T13:00:00Z,6.541666667,6.882589103,5,5.154182288
2020-05-17T14:00:00Z,5.196666667,4.147269945,6,5.961626161
2020-05-17T15:00:00Z,4.25,2.620167797,6,3.794976447
2020-05-17T16:00:00Z,4.87,3.752645831,3,2.655379786
2020-05-17T17:00:00Z,5.536666667,4.500417952,2,2.829134934
2020-05-17T18:00:00Z,5.378333333,4.706596277,1,4.211753739
2020-05-17T19:00:00Z,6.405,5.88896586,2,5.239327261
2020-05-17T20:00:00Z,6.046666667,6.124898784,4,7.096250157
2020-05-17T21:00:00Z,6.211666667,5.704727793,3,7.712432591
2020-05-17T22:00:00Z,5.535,5.454668949,6,9.847694411
2020-05-17T23:00:00Z,4.818333333,5.479614723,5,10.23477483
2020-05-18T00:00:00Z,5.05,7.007618525,7,6.437240228
2020-05-18T01:00:00Z,5.176666667,7.366477011,8,5.542058204
2020-05-18T02:00:00Z,4.976666667,7.232130492,6,5.522291697
2020-05-18T03:00:00Z,4.956666667,6.632830811,7,5.021484986
2020-05-18T04:00:00Z,5.433333333,6.501790359,5,4.947725151
2020-05-18T05:00:00Z,5.415,6.113477827,1,4.905456121
2020-05-18T06:00:00Z,5.501666667,4.73725253,4,5.141115742
2020-05-18T07:00:00Z,5.895,4.46194736,6,5.372260995
2020-05-18T08:00:00Z,6.471666667,4.224511679,6,5.032108159
2020-05-18T09:00:00Z,6.355,4.598698291,9,3.914679832
2020-05-18T10:00:00Z,6.455,4.872801254,5,3.964841555
2020-05-18T11:00:00Z,6.918333333,5.775357395,6,3.966138235
2020-05-18T12:00:00Z,8.438333333,9.177900873,6,4.660143436
2020-05-18T13:00:00Z,6.668333333,6.725701223,5,5.770485894
2020-05-18T14:00:00Z,5.365,5.883255381,5,6.409355429
2020-05-18T15:00:00Z,3.948333333,4.088962955,2,3.913255637
2020-05-18T16:00:00Z,3.5,2.682381957,1,2.803469608
2020-05-18T17:00:00Z,2.663333333,2.802302003,1,3.672347548
2020-05-18T18:00:00Z,4.281666667,3.675404097,4,4.535936565
2020-05-18T19:00:00Z,2.33,1.124323005,5,6.244398497
2020-05-18T20:00:00Z,1.92,0.839400188,3,8.494733174
2020-05-18T21:00:00Z,1.911666667,1.424573949,10,8.479875173
2020-05-18T22:00:00Z,2.208333333,1.996222893,6,8.388302213
2020-05-18T23:00:00Z,2.495,2.783667811,5,6.558016727
2020-05-19T00:00:00Z,2.98,3.800734071,4,6.571354009
2020-05-19T01:00:00Z,2.878333333,3.526330556,-1,10.00381059
2020-05-19T02:00:00Z,2.77,3.434662349,8,10.3040641
2020-05-19T03:00:00Z,2.521666667,2.976321319,8,8.630482177
2020-05-19T04:00:00Z,2.228333333,1.903953584,7,6.710242867
2020-05-19T05:00:00Z,1.801666667,1.162493045,4,4.631699273
2020-05-19T06:00:00Z,2.231666667,2.278741299,4,4.294568807
2020-05-19T07:00:00Z,3.21,3.333075944,5,3.708098874
2020-05-19T08:00:00Z,3.906666667,2.835963771,3,3.970693767
2020-05-19T09:00:00Z,7,4.73725253,8,3.663034446
2020-05-19T10:00:00Z,8.681666667,6.263453023,4,3.043131881
2020-05-19T11:00:00Z,7.49,7.122729748,1,2.154120266
2020-05-19T12:00:00Z,5.191666667,3.666688104,2,2.692581094
2020-05-19T13:00:00Z,4.906666667,3.449389373,4,2.810981411
2020-05-19T14:00:00Z,4.723333333,3.234194502,7,3.048644369
2020-05-19T15:00:00Z,6.178333333,4.716213925,NA,3.319650532
2020-05-19T16:00:00Z,5.641666667,3.33217429,5,4.112464137
2020-05-19T17:00:00Z,4.571666667,2.358086893,5,4.952356152
2020-05-19T18:00:00Z,4.176666667,2.053628229,4,4.704518714
2020-05-19T19:00:00Z,5.768333333,5.181167088,4,4.765263722
2020-05-19T20:00:00Z,8.36,8.532616812,10,4.766560402
2020-05-19T21:00:00Z,9.08,10.28693589,15,6.000615229
2020-05-19T22:00:00Z,10.98833333,12.72531017,5,6.335172972
2020-05-19T23:00:00Z,13.07833333,16.86570757,6,6.954098236
2020-05-20T00:00:00Z,13.815,20.27546428,3,7.190611428
2020-05-20T01:00:00Z,13.67166667,21.09566931,NA,7.590991783
2020-05-20T02:00:00Z,14.78,24.45673669,NA,7.601722929
2020-05-20T03:00:00Z,15.06833333,24.58116501,NA,7.520523921
2020-05-20T04:00:00Z,14.45666667,24.73354461,NA,8.265086638
2020-05-20T05:00:00Z,13.29666667,21.63155263,NA,8.112736295
2020-05-20T06:00:00Z,14.44666667,21.81488904,NA,7.13384494
2020-05-20T07:00:00Z,16.35166667,22.14429348,NA,5.072212838
2020-05-20T08:00:00Z,17.145,22.75471357,NA,4.815559584
2020-05-20T09:00:00Z,17.275,22.49293322,NA,6.92020901
2020-05-20T10:00:00Z,NA,14.29268622,NA,8.800213145
2020-05-20T11:00:00Z,NA,8.758330985,NA,18.74262041
2020-05-20T12:00:00Z,NA,9.616104953,NA,23.45394506
2020-05-20T13:00:00Z,NA,11.59673931,NA,11.52294349
2020-05-20T14:00:00Z,NA,8.755926573,NA,8.000295597
2020-05-20T15:00:00Z,NA,2.863013405,NA,5.73360917
2020-05-20T16:00:00Z,NA,3.814859991,16,5.926590955
2020-05-20T17:00:00Z,NA,4.977693726,5,8.219658117
2020-05-20T18:00:00Z,NA,5.228954776,6,7.999925117
2020-05-20T19:00:00Z,NA,9.315553457,8,10.29202824
2020-05-20T20:00:00Z,NA,16.55433622,13,20.76852035
2020-05-20T21:00:00Z,NA,18.05078212,23,18.36262285
2020-05-20T22:00:00Z,NA,21.04126949,13,18.66946976
2020-05-20T23:00:00Z,NA,30.37639894,20,25.28152319
2020-05-21T00:00:00Z,20.90508475,30.3183925,21,43.98891377
2020-05-21T01:00:00Z,16.02333333,25.84618625,40,36.5567133
2020-05-21T02:00:00Z,11.80833333,16.78966804,37,43.96467202
2020-05-21T03:00:00Z,9.305,12.60268516,42,59.58375445
2020-05-21T04:00:00Z,8.136666667,10.71582287,55,49.1800927
2020-05-21T05:00:00Z,7.921666667,9.611296129,41,13.51977139
2020-05-21T06:00:00Z,8.07,9.953624282,17,10.53919544
2020-05-21T07:00:00Z,8.168333333,10.90877693,9,9.849719276
2020-05-21T08:00:00Z,12.28833333,17.24891073,9,10.73521772
2020-05-21T09:00:00Z,13.12333333,16.9113914,16,11.14622063
2020-05-21T10:00:00Z,9.978333333,10.80328336,11,10.06479573
2020-05-21T11:00:00Z,7.27,6.885594618,8,8.671049744
2020-05-21T12:00:00Z,5.621666667,4.909167985,16,7.112995856
2020-05-21T13:00:00Z,3.771666667,2.385737631,9,4.388128743
2020-05-21T14:00:00Z,2.95,1.372277989,5,3.149970665
2020-05-21T15:00:00Z,3.355,2.031086867,5,2.903984681
2020-05-21T16:00:00Z,3.908333333,2.710333246,4,2.655558639
