Timestamp,NO2_T500,T200U(b)
2021-07-17 09:00:00,6.120004999999997,5.819333333333334
2021-07-17 10:00:00,7.134293333333333,6.678
2021-07-17 11:00:00,6.008054999999999,5.866666666666666
2021-07-17 12:00:00,2.2938840000000003,2.254666666666666
2021-07-17 13:00:00,2.1692116666666674,1.992
2021-07-17 14:00:00,2.2824983333333333,2.1093333333333337
2021-07-17 15:00:00,2.5056783333333335,2.286666666666667
2021-07-17 16:00:00,2.815189999999999,2.602
2021-07-17 17:00:00,3.446285,3.251333333333333
2021-07-17 18:00:00,4.389614999999997,4.1866666666666665
2021-07-17 19:00:00,5.70559,5.4719999999999995
2021-07-17 20:00:00,5.930599999999999,5.826
2021-07-17 21:00:00,8.165246666666665,7.611333333333333
2021-07-17 22:00:00,18.528028333333335,18.018000000000004
2021-07-17 23:00:00,18.235184999999994,17.700666666666667
2021-07-18 00:00:00,22.065738888888884,21.738000000000003
2021-07-18 01:00:00,19.116681666666658,18.866
2021-07-18 02:00:00,13.389858333333336,13.335333333333333
2021-07-18 03:00:00,11.799936666666671,11.586666666666668
2021-07-18 04:00:00,10.275174999999997,10.270666666666667
2021-07-18 05:00:00,7.234628333333331,7.286000000000001
2021-07-18 06:00:00,5.924673333333334,5.809333333333334
2021-07-18 07:00:00,6.877718333333332,6.597333333333334
2021-07-18 08:00:00,5.166628333333333,4.983333333333333
2021-07-18 09:00:00,3.529065,3.328666666666666
2021-07-18 10:00:00,2.6336533333333336,2.438
2021-07-18 11:00:00,2.0691116666666667,1.9146666666666663
2021-07-18 12:00:00,1.8193612244897963,1.9293333333333331
2021-07-18 13:00:00,1.5942983333333332,1.4793333333333334
2021-07-18 14:00:00,1.721621666666667,1.5973333333333335
2021-07-18 15:00:00,1.6582866666666665,1.577333333333333
2021-07-18 16:00:00,1.8202516666666666,1.6733333333333331
2021-07-18 17:00:00,2.516980000000001,2.419333333333333
2021-07-18 18:00:00,3.0937566666666663,2.9100000000000006
2021-07-18 19:00:00,3.956415,3.774
2021-07-18 20:00:00,6.315633333333334,6.091333333333333
2021-07-18 21:00:00,7.156108333333334,6.959333333333333
2021-07-18 22:00:00,8.95468666666667,8.668000000000001
2021-07-18 23:00:00,13.87645,13.562666666666667
2021-07-19 00:00:00,12.226454054054054,13.521999999999998
2021-07-19 01:00:00,10.064456666666668,9.905333333333335
2021-07-19 02:00:00,11.982916666666663,12.008666666666668
2021-07-19 03:00:00,8.18974666666667,8.025333333333332
2021-07-19 04:00:00,9.924823333333332,9.898
2021-07-19 05:00:00,7.670448333333335,7.584
2021-07-19 06:00:00,8.141670000000001,7.828666666666666
2021-07-19 07:00:00,6.730365,6.470666666666667
2021-07-19 08:00:00,8.530058333333335,8.012
2021-07-19 09:00:00,10.277711666666665,9.886000000000001
2021-07-19 10:00:00,8.920918333333333,8.639333333333333
2021-07-19 11:00:00,4.457888333333332,4.188666666666666
2021-07-19 12:00:00,2.3153939999999995,2.4053333333333335
2021-07-19 13:00:00,2.724665,2.5326666666666666
2021-07-19 14:00:00,2.280408333333333,2.2013333333333334
2021-07-19 15:00:00,2.22771,2.070666666666666
2021-07-19 16:00:00,2.427156666666666,2.2933333333333334
2021-07-19 17:00:00,3.2625233333333337,3.1420000000000003
2021-07-19 18:00:00,4.461126666666666,4.221333333333334
2021-07-19 19:00:00,5.8468333333333335,5.685999999999999
2021-07-19 20:00:00,6.923291666666669,6.695333333333334
2021-07-19 21:00:00,10.383393333333334,10.027999999999999
2021-07-19 22:00:00,21.082078333333335,20.186666666666667
2021-07-19 23:00:00,17.081855,16.64466666666667
2021-07-20 00:00:00,16.19932972972973,16.582000000000004
2021-07-20 01:00:00,10.024453333333334,10.016666666666667
2021-07-20 02:00:00,7.470423333333334,7.462000000000001
2021-07-20 03:00:00,9.040503333333334,8.852666666666668
2021-07-20 04:00:00,9.008861666666666,8.914
2021-07-20 05:00:00,9.107515000000001,8.858666666666668
2021-07-20 06:00:00,10.788870000000001,10.442
2021-07-20 07:00:00,10.573273333333333,9.959333333333332
2021-07-20 08:00:00,17.062726666666673,16.281333333333336
2021-07-20 09:00:00,10.429198333333334,10.074666666666667
2021-07-20 10:00:00,4.8846066666666665,4.748666666666667
2021-07-20 11:00:00,3.2785116666666663,3.0919999999999996
2021-07-20 12:00:00,3.0759299999999996,3.029333333333333
2021-07-20 13:00:00,2.727200000000001,2.5813333333333337
2021-07-20 14:00:00,2.732601666666666,2.4833333333333334
2021-07-20 15:00:00,2.8187783333333343,2.64
2021-07-20 16:00:00,3.714498333333333,3.476666666666667
2021-07-20 17:00:00,5.221185000000001,5.070666666666666
2021-07-20 18:00:00,5.272603333333335,5.106666666666667
2021-07-20 19:00:00,6.146928333333334,5.8853333333333335
2021-07-20 20:00:00,8.493621666666662,8.21
2021-07-20 21:00:00,11.224369999999999,11.008666666666667
2021-07-20 22:00:00,11.998335,11.717999999999998
2021-07-20 23:00:00,18.116018333333336,17.646000000000004
2021-07-21 00:00:00,21.96844054054053,20.148
2021-07-21 01:00:00,14.857961666666665,14.764000000000001
2021-07-21 02:00:00,10.675706666666665,10.644000000000002
2021-07-21 03:00:00,9.140226666666665,8.978666666666667
2021-07-21 04:00:00,10.165701666666667,10.087333333333332
2021-07-21 05:00:00,10.415726666666664,10.024000000000001
2021-07-21 06:00:00,10.202710000000003,10.164666666666669
2021-07-21 07:00:00,6.926140000000002,6.575333333333332
2021-07-21 08:00:00,6.74605,6.427999999999999
2021-07-21 09:00:00,6.175088333333333,5.882
2021-07-21 10:00:00,4.4709416666666675,4.341333333333334
2021-07-21 11:00:00,3.4296733333333336,3.2980000000000005
2021-07-21 12:00:00,3.0543489795918366,2.923333333333334
2021-07-21 13:00:00,3.154116666666666,2.961333333333333
2021-07-21 14:00:00,3.324136666666668,3.196666666666667
2021-07-21 15:00:00,3.0584883333333317,2.9899999999999998
2021-07-21 16:00:00,3.7965199999999992,3.6199999999999997
2021-07-21 17:00:00,5.232996666666666,5.051999999999999
2021-07-21 18:00:00,5.867359999999999,5.620000000000001
2021-07-21 19:00:00,6.766885,6.669333333333332
2021-07-21 20:00:00,7.399046666666665,7.219333333333334
2021-07-21 21:00:00,10.997498333333334,10.632666666666667
2021-07-21 22:00:00,7.516288333333333,7.423333333333333
2021-07-21 23:00:00,9.30250666666667,9.186666666666667
2021-07-22 00:00:00,9.498491891891893,9.43
2021-07-22 01:00:00,9.302111666666669,9.169333333333332
2021-07-22 02:00:00,9.141068333333333,8.909333333333333
2021-07-22 03:00:00,10.44738166666667,10.260666666666667
2021-07-22 04:00:00,15.46166,14.818000000000001
2021-07-22 05:00:00,10.512661666666666,10.452666666666666
2021-07-22 06:00:00,13.127639999999998,12.295333333333334
2021-07-22 07:00:00,12.658320000000003,12.394666666666666
2021-07-22 08:00:00,8.674964999999995,8.705333333333334
2021-07-22 09:00:00,6.076385000000001,5.9140000000000015
2021-07-22 10:00:00,4.331181666666667,3.702
2021-07-22 11:00:00,2.8227983333333335,2.695333333333333
2021-07-22 12:00:00,2.1760959183673467,2.0506666666666664
2021-07-22 13:00:00,2.561788333333333,2.4660000000000006
2021-07-22 14:00:00,3.1187983333333325,2.9686666666666666
2021-07-22 15:00:00,2.9338000000000006,2.844
2021-07-22 16:00:00,2.9130650000000005,2.871333333333333
2021-07-22 17:00:00,4.135278333333334,3.9173333333333336
2021-07-22 18:00:00,6.841304999999999,6.434666666666668
2021-07-22 19:00:00,9.302323333333334,9.162666666666668
2021-07-22 20:00:00,8.837776666666667,8.593333333333334
2021-07-22 21:00:00,7.744811666666666,7.564666666666666
2021-07-22 22:00:00,7.804851666666666,7.645333333333332
2021-07-22 23:00:00,7.042791666666667,6.953999999999999
2021-07-23 00:00:00,7.300191836734693,7.0646666666666675
2021-07-23 01:00:00,6.808118333333332,6.737333333333334
2021-07-23 02:00:00,6.623095000000001,6.591333333333332
2021-07-23 03:00:00,6.026505000000001,5.937333333333333
2021-07-23 04:00:00,4.632419999999998,4.664666666666666
2021-07-23 05:00:00,4.333156666666666,4.223333333333333
2021-07-23 06:00:00,3.8747399999999996,3.852727272727272
2021-07-23 07:00:00,4.972928333333335,6.755
2021-07-23 08:00:00,4.966201666666667,4.747333333333332
2021-07-23 09:00:00,6.267806666666667,6.057333333333333
2021-07-23 10:00:00,4.371613333333333,4.220666666666667
2021-07-23 11:00:00,4.729646666666667,4.406000000000001
2021-07-23 12:00:00,5.6239479999999995,5.409333333333333
2021-07-23 13:00:00,4.515858333333333,4.332
2021-07-23 14:00:00,4.086023333333333,3.9799999999999995
2021-07-23 15:00:00,3.5317049999999983,3.3426666666666667
2021-07-23 16:00:00,4.187506666666668,4.081333333333333
2021-07-23 17:00:00,4.963409999999999,4.813999999999999
2021-07-23 18:00:00,5.7274166666666675,5.597999999999999
2021-07-23 19:00:00,5.133436666666666,5.0086666666666675
2021-07-23 20:00:00,4.444275,4.45
2021-07-23 21:00:00,3.441566666666667,3.392666666666666
2021-07-23 22:00:00,3.364859999999998,3.292
