Timestamp,O3_49i,2B
2021-06-19T09:00:00Z,33.17907666666667,34.58666666666667
2021-06-19T10:00:00Z,34.375989999999994,35.163333333333334
2021-06-19T11:00:00Z,34.844665,37.931999999999995
2021-06-19T12:00:00Z,37.02021,43.91000000000001
2021-06-19T13:00:00Z,38.80400333333334,45.98666666666666
2021-06-19T14:00:00Z,38.43389499999999,45.15316666666665
2021-06-19T15:00:00Z,34.376259999999995,38.730666666666664
2021-06-19T16:00:00Z,31.306055000000008,35.60166666666667
2021-06-19T17:00:00Z,30.17865166666667,34.855
2021-06-19T18:00:00Z,30.19762962962963,34.12083333333334
2021-06-19T19:00:00Z,29.67200333333332,34.526666666666664
2021-06-19T20:00:00Z,27.095700000000004,31.273333333333326
2021-06-19T21:00:00Z,25.608298333333337,30.04016666666668
2021-06-19T22:00:00Z,27.160684999999994,33.323166666666665
2021-06-19T23:00:00Z,27.44722666666667,31.53999999999998
2021-06-20T00:00:00Z,24.815876666666664,28.184999999999995
2021-06-20T01:00:00Z,23.19167166666666,24.717666666666663
2021-06-20T02:00:00Z,25.40078666666666,28.594999999999995
2021-06-20T03:00:00Z,26.23088666666667,31.423333333333336
2021-06-20T04:00:00Z,24.063573333333338,29.211666666666677
2021-06-20T05:00:00Z,24.604788333333335,29.112833333333334
2021-06-20T06:00:00Z,23.167818333333344,27.111666666666668
2021-06-20T07:00:00Z,25.189975000000004,29.880166666666664
2021-06-20T08:00:00Z,27.85741499999999,32.406499999999994
2021-06-20T09:00:00Z,27.93061999999999,32.985
2021-06-20T10:00:00Z,28.637973333333328,34.61833333333334
2021-06-20T11:00:00Z,31.870026666666675,37.30700000000001
2021-06-20T12:00:00Z,34.63590666666667,41.083333333333336
2021-06-20T13:00:00Z,35.46608833333333,42.20500000000001
2021-06-20T14:00:00Z,35.44905666666667,41.62550000000001
2021-06-20T15:00:00Z,34.81424666666666,41.56016666666668
2021-06-20T16:00:00Z,32.187446666666666,37.21666666666667
2021-06-20T17:00:00Z,34.13349333333334,41.09400000000001
2021-06-20T18:00:00Z,34.42410833333333,41.54533333333333
2021-06-20T19:00:00Z,34.03088148148149,38.955
2021-06-20T20:00:00Z,30.701369999999997,37.27166666666666
2021-06-20T21:00:00Z,26.888233333333336,31.82233333333333
2021-06-20T22:00:00Z,21.813845000000004,25.442000000000004
2021-06-20T23:00:00Z,20.78742999999999,24.076166666666673
2021-06-21T00:00:00Z,20.47330833333334,24.070666666666668
2021-06-21T01:00:00Z,17.325566666666667,20.183166666666672
2021-06-21T02:00:00Z,14.004386666666669,15.510000000000002
2021-06-21T03:00:00Z,9.736611666666668,9.757796610169487
2021-06-21T04:00:00Z,12.777725000000004,14.15166666666667
2021-06-21T05:00:00Z,21.443416666666668,25.153333333333325
2021-06-21T06:00:00Z,24.067305,27.47133333333334
2021-06-21T07:00:00Z,25.961931666666672,28.88833333333332
2021-06-21T08:00:00Z,29.92917166666667,22.195833333333336
2021-06-21T09:00:00Z,29.778466666666667,14.667
2021-06-21T10:00:00Z,29.47930666666667,17.066666666666666
2021-06-21T11:00:00Z,28.18669833333333,13.717000000000004
2021-06-21T12:00:00Z,25.919675,14.335500000000003
2021-06-21T13:00:00Z,26.704914999999996,14.192166666666663
2021-06-21T14:00:00Z,24.523095000000005,12.498500000000002
2021-06-21T15:00:00Z,23.55104,12.023166666666668
2021-06-21T16:00:00Z,25.342508333333328,24.144499999999994
2021-06-21T17:00:00Z,26.54646666666666,31.639666666666663
2021-06-21T18:00:00Z,27.422908333333336,33.27599999999999
2021-06-21T19:00:00Z,26.931985000000005,31.431000000000004
2021-06-21T20:00:00Z,23.27745925925926,26.487999999999996
2021-06-21T21:00:00Z,20.600140000000003,21.955333333333343
2021-06-21T22:00:00Z,12.272864999999998,11.32915254237288
2021-06-21T23:00:00Z,9.9465,9.462881355932202
2021-06-22T00:00:00Z,10.654758333333335,9.24516666666667
2021-06-22T01:00:00Z,8.078768333333334,10.041224489795924
2021-06-22T02:00:00Z,1.311088333333333,3.536896551724138
2021-06-22T03:00:00Z,3.6922633333333335,6.521315789473685
2021-06-22T04:00:00Z,7.461508333333332,7.933090909090908
2021-06-22T05:00:00Z,12.304941666666668,13.47383333333334
2021-06-22T06:00:00Z,13.755151666666668,16.107
2021-06-22T07:00:00Z,17.643616666666667,18.8745
2021-06-22T08:00:00Z,26.966981666666666,27.59416666666667
2021-06-22T09:00:00Z,28.41236166666666,28.010833333333327
2021-06-22T10:00:00Z,30.451815,19.257666666666665
2021-06-22T11:00:00Z,31.34855333333333,19.02516666666668
2021-06-22T12:00:00Z,31.12553166666668,15.68433333333334
2021-06-22T13:00:00Z,31.430198333333337,16.3255
2021-06-22T14:00:00Z,31.90032833333333,17.982000000000006
2021-06-22T15:00:00Z,33.04993500000001,22.406166666666657
2021-06-22T16:00:00Z,35.50613833333333,36.41933333333332
2021-06-22T17:00:00Z,35.47359833333334,35.515166666666666
2021-06-22T18:00:00Z,34.082603333333324,40.74666666666666
2021-06-22T19:00:00Z,31.277309999999993,37.87183333333335
2021-06-22T20:00:00Z,28.423273333333327,34.35450000000001
2021-06-22T21:00:00Z,26.94890769230769,32.6525
2021-06-22T22:00:00Z,28.161681666666656,34.19350000000001
2021-06-22T23:00:00Z,20.296303333333334,24.408833333333348
2021-06-23T00:00:00Z,5.829748333333333,6.135
2021-06-23T01:00:00Z,3.89389,5.253333333333335
2021-06-23T02:00:00Z,2.9316083333333323,4.021463414634146
2021-06-23T03:00:00Z,3.7145266666666656,4.029318181818182
2021-06-23T04:00:00Z,3.5163566666666655,4.560851063829787
2021-06-23T05:00:00Z,7.962848333333335,10.462166666666665
2021-06-23T06:00:00Z,13.124366666666663,16.519666666666662
2021-06-23T07:00:00Z,17.15321333333333,19.919333333333327
2021-06-23T08:00:00Z,24.51202333333334,27.16316666666666
2021-06-23T09:00:00Z,24.623176666666662,25.812166666666663
2021-06-23T10:00:00Z,30.688998333333323,24.092166666666667
2021-06-23T11:00:00Z,33.36868333333334,19.672
2021-06-23T12:00:00Z,32.89149166666667,22.957166666666662
2021-06-23T13:00:00Z,29.793023333333323,19.6495
2021-06-23T14:00:00Z,26.650016666666673,15.43
2021-06-23T15:00:00Z,26.18839333333332,21.53716666666667
2021-06-23T16:00:00Z,26.688571666666668,28.4445
2021-06-23T17:00:00Z,26.50873499999999,29.695833333333336
2021-06-23T18:00:00Z,25.12387166666666,27.52620689655171
2021-06-23T19:00:00Z,24.171854999999994,28.65814814814815
2021-06-23T20:00:00Z,24.174218333333336,27.961333333333332
2021-06-23T21:00:00Z,24.45053166666666,27.582833333333337
2021-06-23T22:00:00Z,22.402153846153837,24.51249999999999
2021-06-23T23:00:00Z,19.820246666666655,20.908000000000005
2021-06-24T00:00:00Z,21.377823333333325,23.798166666666667
2021-06-24T01:00:00Z,20.82058666666666,22.9605
2021-06-24T02:00:00Z,20.079813333333327,23.69383333333334
2021-06-24T03:00:00Z,16.333678333333335,16.840500000000002
2021-06-24T04:00:00Z,13.135114999999995,12.258166666666666
2021-06-24T05:00:00Z,11.523386666666662,9.717000000000002
2021-06-24T06:00:00Z,10.866451666666672,9.628813559322031
2021-06-24T07:00:00Z,7.152436666666669,5.743333333333334
2021-06-24T08:00:00Z,7.856711666666667,5.7932075471698115
2021-06-24T09:00:00Z,9.300693333333331,2.802647058823529
2021-06-24T10:00:00Z,8.69065166666667,2.718857142857142
2021-06-24T11:00:00Z,11.699365000000002,5.065799999999999
2021-06-24T12:00:00Z,15.830121666666669,7.784561403508772
2021-06-24T13:00:00Z,16.60533,8.475862068965517
2021-06-24T14:00:00Z,17.4737,12.565833333333336
2021-06-24T15:00:00Z,25.99581,20.291500000000006
2021-06-24T16:00:00Z,34.99576500000001,29.04533333333333
2021-06-24T17:00:00Z,31.867418333333333,24.757000000000005
2021-06-24T18:00:00Z,25.538386666666664,29.008333333333333
2021-06-24T19:00:00Z,19.811996666666673,22.27683333333333
2021-06-24T20:00:00Z,19.100648333333325,21.25183333333333
2021-06-24T21:00:00Z,17.53510166666667,20.298
2021-06-24T22:00:00Z,15.814766666666664,18.65316666666667
2021-06-24T23:00:00Z,15.295576923076924,20.810166666666664
2021-06-25T00:00:00Z,18.387421666666665,19.34649999999999
2021-06-25T01:00:00Z,14.799483333333336,14.486166666666668
2021-06-25T02:00:00Z,19.54335666666667,20.678166666666673
2021-06-25T03:00:00Z,20.242855,20.614500000000003
2021-06-25T04:00:00Z,20.79429666666666,20.69049999999999
2021-06-25T05:00:00Z,17.916121666666662,18.54950000000001
2021-06-25T06:00:00Z,14.3015,13.523666666666664
2021-06-25T07:00:00Z,12.713716666666665,13.169661016949153
2021-06-25T08:00:00Z,10.749683333333326,10.673793103448276
2021-06-25T09:00:00Z,12.334211666666672,6.4524074074074065
2021-06-25T10:00:00Z,12.919758333333332,10.123653846153848
2021-06-25T11:00:00Z,16.38424666666667,6.79982142857143
2021-06-25T12:00:00Z,20.52525833333334,9.290178571428571
2021-06-25T13:00:00Z,22.568405,8.806034482758621
2021-06-25T14:00:00Z,21.993999999999993,8.637368421052631
2021-06-25T15:00:00Z,22.397665,9.559824561403513
2021-06-25T16:00:00Z,22.70106666666667,17.786500000000004
2021-06-25T17:00:00Z,22.111385,23.238999999999997
2021-06-25T18:00:00Z,22.519495,24.99016666666666
2021-06-25T19:00:00Z,23.788524999999996,25.631833333333336
2021-06-25T20:00:00Z,23.293295,25.970999999999997
2021-06-25T21:00:00Z,23.850921666666668,27.207499999999996
2021-06-25T22:00:00Z,21.90884333333333,24.67916666666668
2021-06-25T23:00:00Z,21.71557166666667,22.342999999999996
2021-06-26T00:00:00Z,20.82815555555555,21.83283333333333
2021-06-26T01:00:00Z,22.58684166666667,24.70533333333333
2021-06-26T02:00:00Z,21.452148333333337,23.17333333333334
2021-06-26T03:00:00Z,20.196316666666668,21.06066666666666
2021-06-26T04:00:00Z,19.488851666666672,19.952833333333327
2021-06-26T05:00:00Z,18.95703333333334,19.17900000000001
2021-06-26T06:00:00Z,19.534843333333335,21.15166666666667
2021-06-26T07:00:00Z,23.542365000000004,26.510666666666665
2021-06-26T08:00:00Z,25.511963333333323,28.13000000000001
2021-06-26T09:00:00Z,26.134961666666666,30.02633333333334
2021-06-26T10:00:00Z,27.381154999999996,31.5095
2021-06-26T11:00:00Z,27.702380000000005,31.663666666666668
2021-06-26T12:00:00Z,28.813336666666668,32.819499999999984
2021-06-26T13:00:00Z,30.919955,34.757166666666684
2021-06-26T14:00:00Z,31.533975000000005,35.58783333333334
2021-06-26T15:00:00Z,35.772543333333346,40.803500000000014
2021-06-26T16:00:00Z,38.07722666666667,42.81833333333334
2021-06-26T17:00:00Z,36.84039833333332,41.251333333333335
2021-06-26T18:00:00Z,34.34853333333333,39.69366666666667
2021-06-26T19:00:00Z,28.56982333333334,33.44883333333334
2021-06-26T20:00:00Z,23.222796666666664,25.001500000000004
2021-06-26T21:00:00Z,20.652275,22.879166666666663
2021-06-26T22:00:00Z,19.547390000000004,21.006833333333336
2021-06-26T23:00:00Z,20.18862666666666,23.553833333333333
2021-06-27T00:00:00Z,23.337910000000004,26.84166666666666
2021-06-27T01:00:00Z,25.643930769230767,28.84999999999999
2021-06-27T02:00:00Z,19.672586666666668,20.819166666666668
2021-06-27T03:00:00Z,20.963783333333332,23.386833333333335
2021-06-27T04:00:00Z,22.32249333333333,24.5175
2021-06-27T05:00:00Z,22.903523333333332,25.247000000000007
2021-06-27T06:00:00Z,25.51587333333334,28.300833333333344
2021-06-27T07:00:00Z,25.181778333333337,27.418833333333335
2021-06-27T08:00:00Z,27.538529999999987,30.904666666666664
2021-06-27T09:00:00Z,27.139213333333338,29.866
2021-06-27T10:00:00Z,27.40966333333332,31.505999999999997
2021-06-27T11:00:00Z,25.276031666666672,28.314833333333333
2021-06-27T12:00:00Z,26.527653333333333,27.98083333333334
2021-06-27T13:00:00Z,28.471101666666662,30.66433333333333
2021-06-27T14:00:00Z,30.988935000000016,35.940000000000005
2021-06-27T15:00:00Z,32.50326499999999,37.192499999999995
2021-06-27T16:00:00Z,31.140588333333337,34.95616666666667
2021-06-27T17:00:00Z,30.648624999999992,34.491666666666674
2021-06-27T18:00:00Z,29.340503333333327,34.5085
2021-06-27T19:00:00Z,29.37593499999999,34.60583333333333
2021-06-27T20:00:00Z,27.816873333333326,31.94833333333334
2021-06-27T21:00:00Z,25.822169999999993,28.478499999999997
2021-06-27T22:00:00Z,24.71358333333334,28.602499999999996
2021-06-27T23:00:00Z,24.646281666666663,28.523333333333337
2021-06-28T00:00:00Z,23.834778333333336,27.081666666666667
2021-06-28T01:00:00Z,22.587616666666673,24.543833333333335
2021-06-28T02:00:00Z,25.28174615384616,31.107666666666663
2021-06-28T03:00:00Z,26.18719833333333,27.63833333333333
2021-06-28T04:00:00Z,24.795486666666665,27.382
2021-06-28T05:00:00Z,23.93145000000001,26.687833333333337
2021-06-28T06:00:00Z,25.180736666666665,29.150000000000013
2021-06-28T07:00:00Z,23.48943999999999,25.25066666666667
2021-06-28T08:00:00Z,25.26490333333333,27.70483333333333
2021-06-28T09:00:00Z,24.274948333333334,20.659322033898302
2021-06-28T10:00:00Z,21.242496666666675,9.689661016949152
2021-06-28T11:00:00Z,21.033716666666667,11.103793103448274
2021-06-28T12:00:00Z,22.193204999999992,13.291666666666664
2021-06-28T13:00:00Z,22.473321666666667,9.345
2021-06-28T14:00:00Z,20.75326166666667,8.042033898305085
2021-06-28T15:00:00Z,20.32888833333333,7.243859649122809
2021-06-28T16:00:00Z,18.114258333333332,7.612280701754387
2021-06-28T17:00:00Z,17.45734,18.804833333333335
2021-06-28T18:00:00Z,15.384768333333334,15.95783333333333
2021-06-28T19:00:00Z,8.804998333333334,8.377586206896554
2021-06-28T20:00:00Z,6.7138849999999985,5.9829629629629615
2021-06-28T21:00:00Z,6.518683333333332,6.117500000000001
2021-06-28T22:00:00Z,4.390550000000001,4.202173913043478
2021-06-28T23:00:00Z,1.814175,3.419677419354838
2021-06-29T00:00:00Z,1.4634216666666673,4.2215625
2021-06-29T01:00:00Z,2.2538066666666667,3.708888888888889
2021-06-29T02:00:00Z,2.6311250000000017,5.1264705882352946
2021-06-29T03:00:00Z,2.4146000000000005,4.379411764705884
2021-06-29T04:00:00Z,1.8461933333333336,4.617647058823529
2021-06-29T05:00:00Z,6.492366666666668,5.88867924528302
2021-06-29T06:00:00Z,4.370749999999998,4.52288888888889
2021-06-29T07:00:00Z,11.58804,13.85344827586207
2021-06-29T08:00:00Z,17.411140000000007,12.928813559322036
2021-06-29T09:00:00Z,24.779710000000005,12.130508474576274
2021-06-29T10:00:00Z,27.90854,16.644067796610166
2021-06-29T11:00:00Z,30.171385,30.56833333333333
2021-06-29T12:00:00Z,33.18352666666666,34.687096774193556
2021-06-29T13:00:00Z,34.314265625,NA
2021-06-29T14:00:00Z,NA,NA
2021-06-29T15:00:00Z,NA,NA
2021-06-29T16:00:00Z,NA,NA
2021-06-29T17:00:00Z,NA,NA
2021-06-29T18:00:00Z,NA,NA
2021-06-29T19:00:00Z,NA,NA
2021-06-29T20:00:00Z,NA,NA
2021-06-29T21:00:00Z,NA,NA
2021-06-29T22:00:00Z,NA,NA
2021-06-29T23:00:00Z,NA,NA
2021-06-30T00:00:00Z,NA,NA
2021-06-30T01:00:00Z,NA,NA
2021-06-30T02:00:00Z,NA,NA
2021-06-30T03:00:00Z,NA,NA
2021-06-30T04:00:00Z,NA,NA
2021-06-30T05:00:00Z,NA,NA
2021-06-30T06:00:00Z,NA,NA
2021-06-30T07:00:00Z,NA,NA
2021-06-30T08:00:00Z,NA,NA
2021-06-30T09:00:00Z,21.83621666666666,NA
2021-06-30T10:00:00Z,23.37804333333334,NA
2021-06-30T11:00:00Z,25.328674999999993,13.543666666666669
2021-06-30T12:00:00Z,25.712588333333336,11.308305084745763
2021-06-30T13:00:00Z,28.90924333333334,17.534499999999994
2021-06-30T14:00:00Z,31.99344666666667,24.477166666666665
2021-06-30T15:00:00Z,35.27343,29.046666666666667
2021-06-30T16:00:00Z,37.117385,43.616166666666665
2021-06-30T17:00:00Z,36.72372833333332,42.49866666666665
2021-06-30T18:00:00Z,27.55854333333333,31.72799999999999
2021-06-30T19:00:00Z,24.528393333333337,27.39333333333334
2021-06-30T20:00:00Z,22.262743333333347,25.87499999999999
2021-06-30T21:00:00Z,22.064971666666676,25.292500000000008
2021-06-30T22:00:00Z,20.968683333333335,24.702166666666667
2021-06-30T23:00:00Z,20.43579,24.029333333333337
2021-07-01T00:00:00Z,21.341471666666667,26.975499999999997
2021-07-01T01:00:00Z,23.206250000000008,29.35433333333333
2021-07-01T02:00:00Z,22.190470000000005,26.345166666666668
2021-07-01T03:00:00Z,21.124616666666665,26.097500000000007
2021-07-01T04:00:00Z,17.336016666666676,20.204499999999996
2021-07-01T05:00:00Z,14.238884615384617,15.23733333333333
2021-07-01T06:00:00Z,16.431645,17.538666666666664
2021-07-01T07:00:00Z,19.654166666666672,21.806833333333337
2021-07-01T08:00:00Z,20.177190000000007,8.727666666666666
2021-07-01T09:00:00Z,24.31885833333332,11.520333333333337
2021-07-01T10:00:00Z,25.903651666666654,14.285500000000004
2021-07-01T11:00:00Z,30.78535333333333,20.913666666666668
2021-07-01T12:00:00Z,35.63416833333333,24.24016666666666
2021-07-01T13:00:00Z,38.07349666666667,32.30866666666666
2021-07-01T14:00:00Z,42.708009999999994,45.91066666666668
2021-07-01T15:00:00Z,43.15026166666666,44.78083333333334
2021-07-01T16:00:00Z,41.259865,41.73733333333333
2021-07-01T17:00:00Z,40.41849833333334,44.766499999999986
2021-07-01T18:00:00Z,36.72793666666667,39.326833333333326
2021-07-01T19:00:00Z,31.403215,35.81483333333335
2021-07-01T20:00:00Z,28.107874999999993,32.39983333333334
2021-07-01T21:00:00Z,26.428425,30.648500000000013
2021-07-01T22:00:00Z,26.255745,31.660333333333337
2021-07-01T23:00:00Z,27.386615000000003,32.70183333333333
2021-07-02T00:00:00Z,28.25549166666668,33.35199999999998
2021-07-02T01:00:00Z,27.401969999999995,32.02616666666666
2021-07-02T02:00:00Z,28.340488333333333,33.43083333333333
2021-07-02T03:00:00Z,30.55589000000001,35.51699999999999
2021-07-02T04:00:00Z,30.12854500000001,35.751999999999995
2021-07-02T05:00:00Z,29.615720000000007,34.462
2021-07-02T06:00:00Z,30.59175384615385,36.460166666666666
2021-07-02T07:00:00Z,26.77083500000001,30.133999999999997
2021-07-02T08:00:00Z,25.119801666666667,24.007
2021-07-02T09:00:00Z,25.12613499999999,17.303833333333333
2021-07-02T10:00:00Z,25.174538333333327,15.995
2021-07-02T11:00:00Z,25.737411666666667,17.93616666666666
2021-07-02T12:00:00Z,26.57026333333334,13.640666666666664
2021-07-02T13:00:00Z,31.61961666666667,17.196833333333327
2021-07-02T14:00:00Z,37.97929666666669,29.05283333333332
2021-07-02T15:00:00Z,42.37297666666665,39.2715
2021-07-02T16:00:00Z,42.42034666666666,45.78116666666667
2021-07-02T17:00:00Z,43.806259999999995,45.87533333333332
2021-07-02T18:00:00Z,40.22194666666666,43.66266666666668
2021-07-02T19:00:00Z,35.46909666666666,37.919999999999995
2021-07-02T20:00:00Z,26.65541333333334,29.954
2021-07-02T21:00:00Z,19.616195,22.8135
2021-07-02T22:00:00Z,20.20441166666667,25.703999999999997
2021-07-02T23:00:00Z,18.565290000000005,22.536666666666672
2021-07-03T00:00:00Z,18.745374999999992,22.63099999999999
2021-07-03T01:00:00Z,17.463778333333334,19.483166666666666
2021-07-03T02:00:00Z,18.645469999999996,21.318333333333335
2021-07-03T03:00:00Z,17.66904,19.924166666666668
2021-07-03T04:00:00Z,13.915970000000003,15.502333333333336
2021-07-03T05:00:00Z,16.600808333333333,20.0375
2021-07-03T06:00:00Z,22.270280000000007,26.165333333333344
2021-07-03T07:00:00Z,23.665033333333337,28.64383333333333
2021-07-03T08:00:00Z,25.015635,29.16966666666666
2021-07-03T09:00:00Z,21.43354833333334,15.66566666666667
2021-07-03T10:00:00Z,18.58695166666667,15.317796610169491
2021-07-03T11:00:00Z,22.718144999999996,19.079500000000007
2021-07-03T12:00:00Z,26.51302333333332,24.29383333333333
2021-07-03T13:00:00Z,28.31406833333334,24.71333333333333
2021-07-03T14:00:00Z,29.598579999999995,28.863333333333333
2021-07-03T15:00:00Z,32.36209,31.51166666666666
2021-07-03T16:00:00Z,32.62684499999999,34.919166666666655
2021-07-03T17:00:00Z,31.51391,34.10933333333334
2021-07-03T18:00:00Z,24.62299999999999,25.91666666666667
2021-07-03T19:00:00Z,18.444555,19.52533333333334
2021-07-03T20:00:00Z,17.103223333333332,16.389666666666667
2021-07-03T21:00:00Z,12.780438333333336,11.930508474576271
2021-07-03T22:00:00Z,8.630525,6.6685454545454546
2021-07-03T23:00:00Z,4.595534999999998,2.901538461538461
2021-07-04T00:00:00Z,3.5846216666666666,3.389655172413793
2021-07-04T01:00:00Z,6.636525000000002,5.956521739130434
2021-07-04T02:00:00Z,8.891759999999998,6.958983050847459
2021-07-04T03:00:00Z,8.943673333333333,6.963793103448275
2021-07-04T04:00:00Z,8.800576666666666,6.150909090909093
2021-07-04T05:00:00Z,11.10624,8.666333333333334
2021-07-04T06:00:00Z,12.229316666666668,11.160666666666668
2021-07-04T07:00:00Z,14.162139999999996,13.655000000000005
2021-07-04T08:00:00Z,15.06258461538462,14.581833333333332
