Timestamp,O3_49i,49i
2021-07-22T21:00:00Z,27.945603333333334,30.479333333333333
2021-07-22T22:00:00Z,25.616096666666667,27.86816666666667
2021-07-22T23:00:00Z,25.792825,27.799833333333332
2021-07-23T00:00:00Z,22.78959500000001,24.578833333333325
2021-07-23T01:00:00Z,19.82261500000001,21.434500000000003
2021-07-23T02:00:00Z,18.069111538461534,19.34500000000001
2021-07-23T03:00:00Z,18.103991666666666,19.532833333333325
2021-07-23T04:00:00Z,20.251928333333336,21.89083333333333
2021-07-23T05:00:00Z,20.966310000000018,22.695499999999992
2021-07-23T06:00:00Z,21.60308833333333,23.35116666666666
2021-07-23T07:00:00Z,20.376525000000004,22.124333333333336
2021-07-23T08:00:00Z,21.443475000000003,23.543833333333332
2021-07-23T09:00:00Z,19.544503333333328,21.94816666666667
2021-07-23T10:00:00Z,24.86621833333333,27.792499999999997
2021-07-23T11:00:00Z,26.757631666666665,29.800666666666658
2021-07-23T12:00:00Z,26.03434166666666,29.001666666666665
2021-07-23T13:00:00Z,29.510923333333324,32.46533333333333
2021-07-23T14:00:00Z,31.83654833333334,34.76716666666667
2021-07-23T15:00:00Z,33.359666666666676,36.241666666666674
2021-07-23T16:00:00Z,34.22033833333333,37.14816666666666
2021-07-23T17:00:00Z,33.199651666666675,35.91333333333333
2021-07-23T18:00:00Z,30.053789999999996,32.54650000000001
2021-07-23T19:00:00Z,28.79585166666666,31.192000000000007
2021-07-23T20:00:00Z,30.553548333333342,33.05516666666667
2021-07-23T21:00:00Z,30.053126666666653,32.45616666666667
2021-07-23T22:00:00Z,28.614983333333335,30.97033333333334
2021-07-23T23:00:00Z,28.147715,30.377666666666673
2021-07-24T00:00:00Z,27.979031666666668,30.17766666666667
2021-07-24T01:00:00Z,28.044600000000003,30.087666666666664
2021-07-24T02:00:00Z,26.567543333333333,28.565333333333328
2021-07-24T03:00:00Z,25.94285384615385,26.90016666666667
2021-07-24T04:00:00Z,23.34494666666667,25.08
2021-07-24T05:00:00Z,23.75238,25.568833333333338
2021-07-24T06:00:00Z,26.47199166666666,28.420166666666656
2021-07-24T07:00:00Z,26.812688333333345,28.79633333333333
